Name,SMILES,LOG_SOL,LOG_HLM,LOG_RLM,LOG_MDR1_ER,LOG_HPPB,LOG_RPPB,cluster,ds
Mol3157,O=C(Nc1ccccc1)Nc1ccc(OC(F)(F)F)cc1,-0.096910013,,,-0.484024287,,,639,train
Mol3158,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,-0.602059991,,,0.470923633,,,285,train
Mol3159,COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,-0.823908741,,,-0.333575366,,,1879,train
Mol3160,Cc1cccc2sc(NC(=O)c3cccnc3)nc12,-0.283996656,,,-0.482937611,,,187,train
Mol3161,Cc1ccc(C(N)=O)c(OCc2c(Cl)ccc3cccnc23)c1,-0.214670165,,,-0.429085816,,,637,test
Mol3162,O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCc2ccccc21,0.762678564,,,1.350276837,,,149,test
Mol3163,CN(C(=O)OC(C)(C)C)c1ccc2ccccc2n1,-0.552841969,,,-0.325979623,,,1842,train
Mol3164,Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,1.67651071,,,0.330814663,,,261,test
Mol3165,c1ccc2c(c1)nnn2Cc1ccc2c(c1)OCO2,-0.017728767,,,-0.235791251,,,148,train
Mol3166,O=C(CCOc1ccccc1)N1CCCC(c2n[nH]cc2-c2ccc(Cl)cc2)C1,-0.096910013,,,0.629741073,,,547,test
Mol3167,O=C(Nc1ccccc1)c1sc(N2CCOCC2)nc1-c1ccccc1,-0.585026652,,,-0.306403185,,,753,train
Mol3168,O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,1.623042434,,,-0.010646222,,,1045,train
Mol3169,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)s1,-0.37675071,,,-0.140891114,,,5,test
Mol3170,Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,-0.48148606,,,1.750929868,,,1871,test
Mol3171,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,-0.744727495,,,1.914123041,,,767,test
Mol3172,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)cnc23)cc1OC,-0.721246399,,,-0.338148082,,,1172,train
Mol3173,COc1ccc(-c2nnc3nn(C)c(=O)n3c2-c2ccc(OC)cc2)cc1,-0.602059991,,,-0.043987836,,,450,train
Mol3174,COc1ccc(-c2csc(CC(N)=O)n2)cc1,1.495544338,,,-0.124585622,,,114,train
Mol3175,CNC(=O)c1ccc(/C=C/c2nc3cc(Cl)ccc3o2)cc1,-0.119186408,,,-0.223096778,,,112,train
Mol3176,CCOC(=O)c1ccc(OCC(=O)c2c[nH]c3ccccc23)cc1,-0.161150909,,,-0.341226036,,,572,test
Mol3177,Cc1cnc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCCC2)s1,-0.677780705,,,1.299195077,,,189,train
Mol3178,COc1cc2c(cc1OC)-c1[nH]nc(NCc3c(Cl)cccc3Cl)c1C2=O,-0.537602002,,,0.484072505,,,1785,test
Mol3179,O=c1[nH]c2nc(N3CCc4ccccc4C3)ncc2c(=O)n1-c1ccccc1,-0.698970004,,,-0.351261156,,,3,train
Mol3180,COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,-0.091514981,,,0.353809946,,,1836,test
Mol3181,COCc1noc(-c2ccc(-c3cc(C)cc(C)c3)nc2)n1,-0.677780705,,,-0.530544301,,,275,test
Mol3182,Oc1cccc(/C=C/c2nc3ccccc3o2)c1,-0.15490196,,,-0.716630604,,,880,train
Mol3183,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,-0.721246399,,,-0.137057832,,,857,train
Mol3184,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,-0.522878745,,,1.702945721,,,1890,train
Mol3185,CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1,-0.455931956,,,0.535780026,,,1583,train
Mol3186,Cc1cccc(OCC(=O)Nc2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)c1,-0.387216143,,,1.202765104,,,173,test
Mol3187,Cc1ccc(-c2csc(CC(N)=O)n2)cc1C,1.55448916,,,-0.123627652,,,207,test
Mol3188,CS(=O)(=O)N1CCc2cc(C(=O)NCCOc3ccc4ccccc4c3)ccc21,-0.356547324,,,0.224526864,,,513,train
Mol3189,Cc1cccc(Nc2ccc(C3CCN(C(=O)c4cc5cc(F)ccc5n4C)CC3)nc2)n1,-0.721246399,,,0.175056466,,,1341,test
Mol3190,CC(C)C(=O)Nc1ncc(-c2ccccc2)s1,-0.259637311,,,-0.406081472,,,777,train
Mol3191,Cc1cc(C)c(-c2csc(NC(=O)Cn3cnnn3)n2)c(C)c1,-0.920818754,,,0.88594296,,,91,test
Mol3192,O=C(Nc1ccccc1)c1c([O-])n(-c2ccccc2)n[n+]1Cc1ccccc1,-0.698970004,,,-0.061383294,,,171,train
Mol3193,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,1.764699064,,,-0.097029501,,,1024,train
Mol3194,COc1ccc(OCc2nn3c(-c4ccc(OC)cc4)nnc3s2)cc1,-0.698970004,,,-0.271234312,,,114,train
Mol3195,N#Cc1c(O)nc(SCc2cccc(F)c2F)nc1C1CC1,0.322219295,,,-0.087873397,,,1347,train
Mol3196,Cn1cc(-c2ccnc(/C=C/c3ccc(F)cc3Br)n2)cn1,-0.167491087,,,-0.181536668,,,380,train
Mol3197,Nc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,-0.301029996,,,-0.191917712,,,5,test
Mol3198,Cc1ccccc1Cn1c(=O)c2c(nc3n(-c4ccccc4O)c(C)cn23)n(C)c1=O,-0.040958608,,,1.337601415,,,322,test
Mol3199,NC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ncoc2-c2ccc3ccccc3c2)c1,-0.619788758,,,-0.284734619,,,1213,train
Mol3200,Cc1nc(Nc2ccc(F)cc2)nc2c1ncn2-c1ccc(F)cc1,-0.853871964,,,-0.411316362,,,433,train
Mol3201,CC(C)c1ccccc1OC(=O)NCCc1ccc2ccccc2c1,-0.148741651,,,-0.308459519,,,733,train
Mol3202,Fc1ccc(Nc2nc(N3CCCCC3)c3nccnc3n2)cc1,-0.920818754,,,-0.516295395,,,433,train
Mol3203,Cc1nnc(-c2ccccc2NCc2ccsc2)o1,-0.031517051,,,-0.690710537,,,1772,train
Mol3204,Fc1ccc(-n2cc(/C=C/c3ccnnc3)nn2)cc1Cl,-0.568636236,,,-0.192678081,,,1656,train
Mol3205,Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,-0.017728767,,,-0.123439753,,,583,train
Mol3206,Cc1cn2c3c(=O)n(Cc4ccccc4Cl)c(=O)n(C)c3nc2n1-c1ccccc1O,-0.721246399,,,1.10674645,,,322,test
Mol3207,Cc1sc2ncnc(OCC(=O)Nc3ccc4c(c3)OCO4)c2c1C,-0.585026652,,,-0.00623067,,,1569,train
Mol3208,O=c1c2cc(OCc3ccc(Cl)cc3)ccc2nc2n1CCCCC2,-0.420216403,,,-0.013535695,,,41,train
Mol3209,COc1ccc2c(-c3ccccc3)cc3nnnn3c2c1,-0.823908741,,,-0.318659084,,,1171,train
Mol3210,CC(C)COc1cc(F)cc(-c2cncc(C(=O)N3CCCC3)n2)c1,-0.15490196,,,-0.355045911,,,1477,train
Mol3211,COc1cccc(N2CCN(c3nc(C)cc(C)c3C#N)CC2)c1,-0.045757491,,,-0.285014664,,,120,train
Mol3212,CCc1nnc2c3ccccc3nc(Nc3ccc(OC)cc3)n12,-0.853871964,,,-1.034437331,,,502,test
Mol3213,O=S(=O)(c1ccccc1Cl)N1CCCc2cnc(N3CCOCC3)nc21,0.0,,,-0.156839553,,,1263,train
Mol3214,COc1ccccc1NC(=O)CSc1nc(C(C)(C)C)nc2ccccc12,-0.568636236,,,0.101841486,,,1845,train
Mol3215,Cc1ccc2[nH]c(C3CN(C(=O)Cc4cccc5ccccc45)C3)nc2c1,-0.522878745,,,1.182515492,,,260,train
Mol3216,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)cc2)s1,-0.455931956,,,-0.358925859,,,5,test
Mol3217,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,-0.769551079,,,1.542976897,,,1397,train
Mol3218,COc1ccc(-c2[nH]c3ncccc3c2CN(C)CCOc2ccccc2OC)cc1,-0.522878745,,,0.589220683,,,1177,train
Mol3219,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)c(C(=O)C(F)(F)F)cn3CC(=O)N[C@@H](CC(C)C)C(=O)O)cc1,1.905256049,,,1.300759563,,,687,train
Mol3220,CCOc1ccc(S(=O)(=O)N(CC)CC(=O)Nc2ccc3c(c2)OCO3)cc1,-0.356547324,,,-0.068920114,,,648,train
Mol3221,CC(C)(C)Nc1cc(NCC2CCOCC2)c2ncc(-c3ccc(C(=O)NC4CC4)cc3)n2n1,-0.397940009,,,0.876292366,,,195,train
Mol3222,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,-0.853871964,,,1.394590134,,,1567,train
Mol3223,Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(N)=O,-0.795880017,,,-0.079169542,,,1755,train
Mol3224,CCN(c1ccc(C(C)C)cc1)S(=O)(=O)c1ccccc1,-0.187086643,,,-0.287352908,,,738,test
Mol3225,Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,-0.585026652,,,-0.10293633,,,1007,train
Mol3226,CCCCOc1ccc(-c2cc3c(=O)[nH]ccn3n2)cc1,-0.698970004,,,-0.128857507,,,1797,test
Mol3227,c1ccc(CNc2nn3nnnc3c3ccccc23)cc1,-1.0,,,-0.204818831,,,1558,train
Mol3228,COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1,1.193124598,,,1.3108139,,,1595,train
Mol3229,CS(=O)(=O)N1CCc2c(cccc2NC(=O)c2ccc(F)cc2)C1,-0.431798276,,,0.806110775,,,198,train
Mol3230,Cc1cc(NC(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)no1,-0.522878745,,,-0.142431431,,,296,test
Mol3231,COC(=O)[C@@H]1C[C@H](O)CN1CC#Cc1ccc(Cl)cc1,1.50242712,,,-0.167037556,,,1285,test
Mol3232,Cc1ccsc1C(=O)Nc1nc2ccccc2s1,-0.537602002,,,-0.866756724,,,187,train
Mol3233,CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1,-0.698970004,,,1.618256749,,,644,train
Mol3234,C1CCN(c2nc(NC3CC3)nc(N3CCCCC3)n2)CC1,-0.207608311,,,-0.522136436,,,212,train
Mol3235,Cc1ccc(-c2ccc(NC(=O)c3ncoc3-c3ccccc3)cc2)o1,-0.431798276,,,-0.35015089,,,326,train
Mol3236,CCOc1ccc(C(=O)Cn2c(=O)n(-c3ccc(F)cc3)c3nc(C)nc(C(N)=O)c32)cc1,-0.408935393,,,-0.033308388,,,220,test
Mol3237,CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,-0.431798276,,,-0.157921774,,,108,train
Mol3238,Cc1cccc(CNc2cccc3c2CCN(S(C)(=O)=O)C3)c1,-0.455931956,,,-0.186994627,,,1461,train
Mol3239,Cc1ccc(C(=O)COC(=O)c2cc(O)nc3ccccc23)cc1,-0.161150909,,,-0.299635646,,,363,train
Mol3240,COc1cccc(NC(=O)c2c([O-])n(-c3cccc(OC)c3)n[n+]2C)c1,-0.721246399,,,-0.19576607,,,7,test
Mol3241,CC(C)NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,-0.657577319,,,-0.338497729,,,282,test
Mol3242,O=C(Cn1cccc(C(=O)Nc2cccc(-n3cccn3)c2)c1=O)NC1CCCCC1,-0.096910013,,,1.270983482,,,1314,test
Mol3243,Oc1ccc(-c2noc(C3CC3)n2)cc1,1.689752696,,,-0.171569149,,,402,train
Mol3244,c1ccc(OCc2nc3cc4ccccc4cc3[nH]2)cc1,-0.537602002,,,-0.59033203,,,280,train
Mol3245,CCCCOc1ccccc1-c1cc(C(=O)NCCc2cccs2)[nH]n1,-0.431798276,,,-0.337784563,,,653,train
Mol3246,O=C(Nc1ccc2c3c(cccc13)CC2)c1ccc(-n2cncn2)cc1,-0.744727495,,,-0.325278663,,,149,test
Mol3247,COc1cc(OC)cc(-n2c(S)nnc2COc2cccc3ccccc23)c1,-0.552841969,,,0.218373913,,,151,train
Mol3248,Cc1ccc(CC(=O)NCc2cccc(C(=O)Nc3ccccc3)c2)cc1,-0.420216403,,,0.183366027,,,647,test
Mol3249,O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,-0.431798276,,,-0.157517765,,,298,test
Mol3250,Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,-0.455931956,,,-0.173561175,,,298,test
Mol3251,COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1,-0.853871964,,,-0.313073267,,,378,train
Mol3252,CCC(C)(C)c1ccc(Oc2ccc(NC(=O)CSc3cccc[n+]3[O-])cc2)cc1,-0.346787486,,,0.342813808,,,1593,test
Mol3253,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,-0.522878745,,,1.340109201,,,793,test
Mol3254,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,-0.698970004,,,1.210399573,,,1740,train
Mol3255,O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1,-0.677780705,,,-0.303502659,,,108,train
Mol3256,COc1cccc(-n2c(S)nnc2COc2cccc3ccccc23)c1,-0.585026652,,,0.029897367,,,151,train
Mol3257,N#Cc1cc2c(nc1SCc1cccnc1)CCCCCC2,-0.657577319,,,-0.039757982,,,271,test
Mol3258,N#Cc1c(N)nc(SCC(N)=O)c(C#N)c1-c1ccc(OCC2CC2)cc1,-0.283996656,,,1.628257674,,,1206,train
Mol3259,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,-0.119186408,,,-0.037330525,,,1190,train
Mol3260,CN(C)S(=O)(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,-0.823908741,,,0.48697348,,,1335,test
Mol3261,Cc1cc(F)ccc1S(=O)(=O)N1CCCc2cnc(N3CCOCC3)nc21,-0.508638306,,,-0.140626154,,,896,train
Mol3262,CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,1.07371835,,,,,,6,train
Mol3263,CS(=O)(=O)Cc1cc(-c2ccccc2)on1,1.496098992,,,,,,1093,test
Mol3264,Cc1ccc(C)c(CN2C(=O)C(=O)N(CC(C)C)C2=O)c1,0.243038049,,,,,,1824,train
Mol3265,COCc1cccc(NC(=O)c2cn(C)c3ccccc23)c1,0.56937391,,,,,,1591,train
Mol3266,O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,-0.301029996,,,,,,6,train
Mol3267,N#Cc1c(N2CCCC2)oc2nc3ccccc3nc12,-0.522878745,,,,,,1629,train
Mol3268,NCCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,2.154576117,,,,,,285,train
Mol3269,NCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,2.018076064,,,,,,285,train
Mol3270,Cc1nnc(NC(C2CC2)C2CC2)c(C#N)c1C,0.877371346,,,,,,1613,train
Mol3271,Cc1ccnc(NC(=O)C2CCN(CCc3cccs3)CC2)c1,1.816440168,,,,,,235,train
Mol3272,c1cncc(-c2ccnn2CN2CCOCC2)c1,1.239049093,,,,,,454,train
Mol3273,Brc1cnc2ccccc2c1,-0.033858267,,,,,,47,test
Mol3274,COc1cc(/C=C/c2nccc(C#N)n2)ccc1F,0.514547753,,,,,,1622,train
Mol3275,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.565257343,,,,,,1840,train
Mol3276,Cc1cnc(CS(=O)(=O)C2CCCC2)cn1,1.558708571,,,,,,356,test
Mol3277,Cc1cccc2c(=O)n(CCC(=O)Nc3cc(C4CC4)n[nH]3)cnc12,0.916980047,,,,,,711,test
Mol3278,CCn1c(=O)c2cc(OC)c(OC)cc2n(Cc2ccc(Cl)cc2)c1=O,-0.397940009,,,,,,1808,train
Mol3279,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,0.923761961,,,,,,333,train
Mol3280,CCc1cc(NC(=O)Cc2c(C)nc3nc(SC)nn3c2C)[nH]n1,1.199480915,,,,,,1742,train
Mol3281,N#Cc1ncn(Cc2ncc(-c3ccccc3)s2)c1C#N,1.647871765,,,,,,662,train
Mol3282,CC(C)c1cc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)[nH]n1,0.813580989,,,,,,711,test
Mol3283,O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,1.550228353,,,,,,537,train
Mol3284,Cc1ccc(N/N=C2\C(=O)N(C)N=C2Nc2ccccc2Cl)cc1,-0.301029996,,,,,,1748,train
Mol3285,O=c1[nH]c2cc3ccccc3c(=O)n2c2sc3c(c12)CCCC3,1.180699201,,,,,,248,train
Mol3286,Cn1ccnc1COc1ccc(CO)cc1,1.758760544,,,,,,1517,test
Mol3287,CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O,-0.301029996,,,,,,394,test
Mol3288,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.789580712,,,,,,1438,test
Mol3289,CN(c1ccccc1)S(=O)(=O)c1csc(C(=O)Nc2ccc(C(=O)O)cc2)c1,1.904607364,,,,,,5,test
Mol3290,Cc1noc2ncc(-c3nnc(CC(C)(C)C)o3)cc12,1.57599562,,,,,,403,test
Mol3291,CCOc1ncccc1C(=O)Nc1sccc1C#N,0.053078443,,,,,,318,test
Mol3292,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,-0.15490196,,,,,,1164,train
Mol3293,COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,-0.045757491,,,,,,1195,train
Mol3294,CNc1cc(CC2CCNCC2)ncn1,1.486005186,,,,,,1427,test
Mol3295,CCCCCCCCc1ccc2c(c1)CC[C@@H](C(N)(CO)CO)C2,-0.091514981,,,,,,1392,test
Mol3296,CCOc1ccccc1N/C=C1\C(=O)Oc2ccccc2C1=O,-0.180456064,,,,,,732,test
Mol3297,CCN(CC)CCCNc1c2c(nc3ccccc13)CCC2,1.405687787,,,,,,1150,train
Mol3298,O=C(NCC(F)(F)F)c1ccncc1,1.487138375,,,,,,776,test
Mol3299,O=C(Cc1cccc2ccccc12)NCc1ccc(N2CCCC2=O)cc1,1.149834697,,,,,,483,test
Mol3300,O=C(O)c1ccc(COc2ccc(/C=C3\SC(=O)N(Cc4ccc(F)cc4)C3=O)cc2)cc1,-0.004364805,,,,,,1648,train
Mol3301,CCOC(=O)c1ccc(S(=O)(=O)N2CCc3cc(C(=O)OC)ccc32)cc1,-0.080921908,,,,,,513,train
Mol3302,O=C(CC1CCCC1)NCc1ccncc1,1.763278211,,,,,,864,train
Mol3303,Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1,-0.537602002,,,,,,647,test
Mol3304,CCOC(=O)N1CCC(C(=O)Nc2cccc(C)c2)CC1,1.750354089,,,,,,80,train
Mol3305,C=CCN(c1ccc(C(=O)OC)cc1)S(=O)(=O)c1ccccc1,0.350248018,,,,,,738,test
Mol3306,COC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,-0.045757491,,,,,,1462,train
Mol3307,O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,-0.086186148,,,,,,48,train
Mol3308,Cc1ccc(S(=O)(=O)NC(=O)c2c(C)cc3n2CCn2c(C)ccc2-3)cc1,1.519827994,,,,,,1390,test
Mol3309,O=C(O)Cc1nc2ccccc2[nH]1,1.002166062,,,,,,6,train
Mol3310,Fc1ccc2oc(Cn3nnc(-c4ccsc4)n3)nc2c1,1.480581787,,,,,,954,train
Mol3311,CC(=O)c1c(C)n(S(=O)(=O)c2ccc(C)cc2)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc12,-0.27572413,,,,,,687,train
Mol3312,NCCOc1cccc(C(F)(F)F)n1,1.337459261,,,,,,1505,train
Mol3313,N#Cc1c(N)nc(-c2ccccc2)nc1C(F)(F)F,-0.721246399,,,,,,613,test
Mol3314,O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,-0.102372909,,,,,,855,train
Mol3315,N#Cc1cnn(-c2ccc(F)cc2)c1N,1.46478752,,,,,,658,test
Mol3316,N#Cc1ccsc1NC(=O)c1ccccn1,0.771587481,,,,,,318,test
Mol3317,CN(Cc1sccc1Br)c1nccnc1C#N,0.929418926,,,,,,591,train
Mol3318,Cc1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)nc1,-0.744727495,,,,,,34,train
Mol3319,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,-0.397940009,,,,,,606,train
Mol3320,Cc1ccc(/C(N)=N/OC(=O)c2ccc3c(c2)OCCO3)cc1,-0.48148606,,,,,,1327,train
Mol3321,Cc1[nH]ncc1-c1nn2c(Cc3ccccc3Cl)nnc2s1,0.621176282,,,,,,1747,train
Mol3322,Nc1nc2c(N)ncnc2[nH]1,1.250420002,,,,,,1827,train
Mol3323,COc1ccc(C2=N/C(=C/c3cc4ccccc4n3C(C)=O)C(=O)O2)cc1,0.369215857,,,,,,115,train
Mol3324,c1ccc2nc(N3CCC(c4nc5ccccc5[nH]4)CC3)cnc2c1,0.380211242,,,,,,1,train
Mol3325,COc1cc(CC(=O)Nc2ccccc2F)ccc1C,1.414639147,,,,,,28,train
Mol3326,COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1,-0.886056648,,,,,,593,train
Mol3327,Cc1cc(OCc2cc(C#N)ccc2F)ccc1N,1.40534636,,,,,,1627,train
Mol3328,Cc1ncc(CN(C)c2nnc(C)c(C)c2C#N)s1,1.45591024,,,,,,1618,train
Mol3329,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,0.146128036,,,,,,246,test
Mol3330,O=C(CNC(=O)c1ccc(Cl)cc1)Nc1nc(-c2ccc3ccccc3c2)cs1,-0.397940009,,,,,,91,test
Mol3331,CC1(C)CN(C(=O)c2cscn2)CCS1(=O)=O,1.601081728,,,,,,576,train
Mol3332,CNc1ccc(/C=C/C=C/c2nc3ccc(O)cc3s2)cn1,-0.657577319,,,,,,1761,train
Mol3333,COc1cccc(-c2nnn(-c3ncnc4sc5c(c34)CCC5)n2)c1,-0.585026652,,,,,,378,train
Mol3334,NC(=O)Cn1c2ccccc2c2nc3ccccc3nc21,-0.823908741,,,,,,83,train
Mol3335,Cc1cc(C)cc(NC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1,-0.013228266,,,,,,173,test
Mol3336,N#Cc1ccccc1OCn1nnc2ccccc2c1=O,-0.187086643,,,,,,238,train
Mol3337,Clc1cccc(Nc2ncnc3[nH]ncc23)c1Cl,0.509874285,,,,,,1779,train
Mol3338,N=C1/C(=C\c2ccco2)C(=O)N=C2Sc3ccccc3N12,-0.13667714,,,,,,1637,train
Mol3339,CN(C)S(=O)(=O)N(C1CCCC1)C1CC1,1.513350799,,,,,,343,train
Mol3340,O=C(Nc1ccc(F)cc1)[C@H](O)c1ccccc1,1.632457292,,,,,,5,test
Mol3341,CCn1nccc1-c1n[nH]c(=O)n1Cc1ccccc1,1.430719888,,,,,,1528,test
Mol3342,COc1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1,0.311753861,,,,,,1178,test
Mol3343,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(OS(=O)(=O)C(F)(F)F)c3n2)COC1,-0.397940009,,,,,,401,train
Mol3344,COc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,-0.455931956,,,,,,162,train
Mol3345,Cc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,-0.318758763,,,,,,632,test
Mol3346,Cc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,-0.48148606,,,,,,162,train
Mol3347,COc1cccc(/C=C2/N=C(c3ccccc3)NC2=O)c1OC,-0.48148606,,,,,,162,train
Mol3348,COCC(=O)N1CCN2C(=O)NC[C@H]2C1,1.584331224,,,,,,1359,test
Mol3349,CC(C)Oc1ccc(C(=O)Nc2cccc(-c3nc4cnccc4o3)c2)cc1,-0.26760624,,,,,,89,train
Mol3350,CCc1cc2c(N3CCN(Cc4nccn4C)CC3)ncnc2s1,1.82445127,,,,,,125,train
Mol3351,Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C,0.267171728,,,,,,235,train
Mol3352,CC(=O)N[C@H]1/C(=N\OC(=O)Nc2ccccc2)O[C@H](CO)[C@H](O)[C@@H]1O,1.822168079,,,,,,1587,train
Mol3353,CNC(=O)c1cc(-c2ccccc2)no1,1.567731963,,,,,,766,train
Mol3354,CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1,1.748962861,,,,,,173,test
Mol3355,CC(C)(C)OC(=O)N1CC=C(CCC(=O)NO)C1,1.643353962,,,,,,1061,train
Mol3356,CN(C)c1nc(-c2cccc(-c3ccccc3)c2)n[nH]1,-0.091514981,,,,,,1552,train
Mol3357,CCn1nnc2cc(C(=O)Nc3cccc(C#N)c3)ccc21,0.0,,,,,,630,train
Mol3358,O=C(Nc1ccn(-c2ncccc2Cl)n1)c1csnn1,1.454692449,,,,,,318,test
Mol3359,O=C(Nc1cc(C2CC2)n[nH]1)C1CCN(C(=O)COc2ccccc2)CC1,1.628082261,,,,,,80,train
Mol3360,COc1ccc(OC)c(N/C=C2\C(=O)Oc3ccccc3C2=O)c1,-0.15490196,,,,,,37,train
Mol3361,N#Cc1nncn1CC(=O)Nc1ccc2ccccc2c1,1.357172258,,,,,,173,test
Mol3362,Cc1nc2ccc(C(=O)NCCCN3Cc4ccccc4C3)cc2[nH]1,1.719579858,,,,,,484,test
Mol3363,CC(Sc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)C(N)=O,0.33243846,,,,,,731,train
Mol3364,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,-0.522878745,,,,,,1455,train
Mol3365,COc1ccc(Oc2cc(C)c(-c3csc(NC(=O)c4ccncc4)n3)c(C)c2)cc1,-0.508638306,,,,,,91,test
Mol3366,Cc1nn(-c2ccccc2)c(C)c1CN,1.305995883,,,,,,1533,train
